anzsco_code,raw_title,title_type_code,title_type,jurisdiction_scope,occupation_title,normalised_title,major_group_code,sub_major_group_code,minor_group_code,unit_group_code,major_group_label,preferred_occupation_title,preferred_title_type,preferred_jurisdiction_scope,is_preferred_title
332111,Floor Finisher (P),P,principal,Generic,Floor Finisher,floor finisher,3,33,332,3321,Technicians and Trades Workers,Floor Finisher,principal,Generic,True
332111,Carpet Layer (S),S,specialisation,Generic,Carpet Layer,carpet layer,3,33,332,3321,Technicians and Trades Workers,Floor Finisher,principal,Generic,False
332111,Parquetry Layer (S),S,specialisation,Generic,Parquetry Layer,parquetry layer,3,33,332,3321,Technicians and Trades Workers,Floor Finisher,principal,Generic,False
332211,Painting Trades Worker (P),P,principal,Generic,Painting Trades Worker,painting trades worker,3,33,332,3322,Technicians and Trades Workers,Painting Trades Worker,principal,Generic,True
332211,Paperhanger (S),S,specialisation,Generic,Paperhanger,paperhanger,3,33,332,3322,Technicians and Trades Workers,Painting Trades Worker,principal,Generic,False
333111,Glazier (P),P,principal,Generic,Glazier,glazier,3,33,333,3331,Technicians and Trades Workers,Glazier,principal,Generic,True
333111,Glass Beveller (S),S,specialisation,Generic,Glass Beveller,glass beveller,3,33,333,3331,Technicians and Trades Workers,Glazier,principal,Generic,False
333111,Glass Embosser (S),S,specialisation,Generic,Glass Embosser,glass embosser,3,33,333,3331,Technicians and Trades Workers,Glazier,principal,Generic,False
333111,Glass Etcher (S),S,specialisation,Generic,Glass Etcher,glass etcher,3,33,333,3331,Technicians and Trades Workers,Glazier,principal,Generic,False
333111,Glass Silverer (S),S,specialisation,Generic,Glass Silverer,glass silverer,3,33,333,3331,Technicians and Trades Workers,Glazier,principal,Generic,False
333211,Fibrous Plasterer (P),P,principal,Generic,Fibrous Plasterer,fibrous plasterer,3,33,333,3332,Technicians and Trades Workers,Fibrous Plasterer,principal,Generic,True
333211,Dry Wall Plasterer (S),S,specialisation,Generic,Dry Wall Plasterer,dry wall plasterer,3,33,333,3332,Technicians and Trades Workers,Fibrous Plasterer,principal,Generic,False
333212,Solid Plasterer (P),P,principal,Generic,Solid Plasterer,solid plasterer,3,33,333,3332,Technicians and Trades Workers,Solid Plasterer,principal,Generic,True
333311,Roof Tiler (P),P,principal,Generic,Roof Tiler,roof tiler,3,33,333,3333,Technicians and Trades Workers,Roof Tiler,principal,Generic,True
333311,Roof Fixer (S),S,specialisation,Generic,Roof Fixer,roof fixer,3,33,333,3333,Technicians and Trades Workers,Roof Tiler,principal,Generic,False
333311,Roof Shingler (S),S,specialisation,Generic,Roof Shingler,roof shingler,3,33,333,3333,Technicians and Trades Workers,Roof Tiler,principal,Generic,False
333311,Roof Slater (S),S,specialisation,Generic,Roof Slater,roof slater,3,33,333,3333,Technicians and Trades Workers,Roof Tiler,principal,Generic,False
333411,Wall and Floor Tiler (P),P,principal,Generic,Wall and Floor Tiler,wall and floor tiler,3,33,333,3334,Technicians and Trades Workers,Wall and Floor Tiler,principal,Generic,True
333411,Ceramic Tiler (S),S,specialisation,Generic,Ceramic Tiler,ceramic tiler,3,33,333,3334,Technicians and Trades Workers,Wall and Floor Tiler,principal,Generic,False
333411,Mosaic Tiler (S),S,specialisation,Generic,Mosaic Tiler,mosaic tiler,3,33,333,3334,Technicians and Trades Workers,Wall and Floor Tiler,principal,Generic,False
334111,Plumber (General) (P),P,principal,Generic,Plumber (General),plumber general,3,33,334,3341,Technicians and Trades Workers,Plumber (General),principal,Generic,True
334111,Fire Services Plumber (S),S,specialisation,Generic,Fire Services Plumber,fire services plumber,3,33,334,3341,Technicians and Trades Workers,Plumber (General),principal,Generic,False
334111,Sanitary Plumber (S),S,specialisation,Generic,Sanitary Plumber,sanitary plumber,3,33,334,3341,Technicians and Trades Workers,Plumber (General),principal,Generic,False
334111,Water Plumber (S),S,specialisation,Generic,Water Plumber,water plumber,3,33,334,3341,Technicians and Trades Workers,Plumber (General),principal,Generic,False
334112,Airconditioning and Mechanical Services Plumber (P),P,principal,Generic,Airconditioning and Mechanical Services Plumber,airconditioning and mechanical services plumber,3,33,334,3341,Technicians and Trades Workers,Airconditioning and Mechanical Services Plumber,principal,Generic,True
334112,Ductfixing Plumber (S),S,specialisation,Generic,Ductfixing Plumber,ductfixing plumber,3,33,334,3341,Technicians and Trades Workers,Airconditioning and Mechanical Services Plumber,principal,Generic,False
334113,Drainer (Aus) (P),P,principal,Australia,Drainer,drainer,3,33,334,3341,Technicians and Trades Workers,Drainer,principal,Australia,True
334113,Drainlayer (NZ) (P),P,principal,New Zealand,Drainlayer,drainlayer,3,33,334,3341,Technicians and Trades Workers,Drainer,principal,Australia,False
334113,Septic Tank Installer (S),S,specialisation,Generic,Septic Tank Installer,septic tank installer,3,33,334,3341,Technicians and Trades Workers,Drainer,principal,Australia,False
334114,Gasfitter (P),P,principal,Generic,Gasfitter,gasfitter,3,33,334,3341,Technicians and Trades Workers,Gasfitter,principal,Generic,True
334114,Gas Main and Line Fitter (S),S,specialisation,Generic,Gas Main and Line Fitter,gas main and line fitter,3,33,334,3341,Technicians and Trades Workers,Gasfitter,principal,Generic,False
334114,Liquefied Petroleum Gasfitter (S),S,specialisation,Generic,Liquefied Petroleum Gasfitter,liquefied petroleum gasfitter,3,33,334,3341,Technicians and Trades Workers,Gasfitter,principal,Generic,False
334115,Roof Plumber (P),P,principal,Generic,Roof Plumber,roof plumber,3,33,334,3341,Technicians and Trades Workers,Roof Plumber,principal,Generic,True
334115,Industrial Roof Plumber (S),S,specialisation,Generic,Industrial Roof Plumber,industrial roof plumber,3,33,334,3341,Technicians and Trades Workers,Roof Plumber,principal,Generic,False
341111,Electrician (General) (P),P,principal,Generic,Electrician (General),electrician general,3,34,341,3411,Technicians and Trades Workers,Electrician (General),principal,Generic,True
341111,Electrical Fitter (A),A,alternative,Generic,Electrical Fitter,electrical fitter,3,34,341,3411,Technicians and Trades Workers,Electrician (General),principal,Generic,False
341111,Armature Winder (S),S,specialisation,Generic,Armature Winder,armature winder,3,34,341,3411,Technicians and Trades Workers,Electrician (General),principal,Generic,False
341111,Electrical Contractor (S),S,specialisation,Generic,Electrical Contractor,electrical contractor,3,34,341,3411,Technicians and Trades Workers,Electrician (General),principal,Generic,False
341111,Heavy Coil Winder (S),S,specialisation,Generic,Heavy Coil Winder,heavy coil winder,3,34,341,3411,Technicians and Trades Workers,Electrician (General),principal,Generic,False
341111,Railway Signal Electrician (S),S,specialisation,Generic,Railway Signal Electrician,railway signal electrician,3,34,341,3411,Technicians and Trades Workers,Electrician (General),principal,Generic,False
341112,Electrician (Special Class) (P),P,principal,Generic,Electrician (Special Class),electrician special class,3,34,341,3411,Technicians and Trades Workers,Electrician (Special Class),principal,Generic,True
341113,Lift Mechanic (P),P,principal,Generic,Lift Mechanic,lift mechanic,3,34,341,3411,Technicians and Trades Workers,Lift Mechanic,principal,Generic,True
341113,Lift Electrician (A),A,alternative,Generic,Lift Electrician,lift electrician,3,34,341,3411,Technicians and Trades Workers,Lift Mechanic,principal,Generic,False
342111,Airconditioning and Refrigeration Mechanic (P),P,principal,Generic,Airconditioning and Refrigeration Mechanic,airconditioning and refrigeration mechanic,3,34,342,3421,Technicians and Trades Workers,Airconditioning and Refrigeration Mechanic,principal,Generic,True
342211,Electrical Line Mechanic (NZ) (P),P,principal,New Zealand,Electrical Line Mechanic,electrical line mechanic,3,34,342,3422,Technicians and Trades Workers,Electrical Linesworker,principal,Australia,False
342211,Electrical Linesworker (Aus) (P),P,principal,Australia,Electrical Linesworker,electrical linesworker,3,34,342,3422,Technicians and Trades Workers,Electrical Linesworker,principal,Australia,True
342211,Electrical Line Mechanic (Distribution) (NZ) (S),S,specialisation,New Zealand,Electrical Line Mechanic (Distribution),electrical line mechanic distribution,3,34,342,3422,Technicians and Trades Workers,Electrical Linesworker,principal,Australia,False
342211,Electrical Line Mechanic (Transmission) (NZ) (S),S,specialisation,New Zealand,Electrical Line Mechanic (Transmission),electrical line mechanic transmission,3,34,342,3422,Technicians and Trades Workers,Electrical Linesworker,principal,Australia,False
342211,Electrical Linesworker (Distribution) (Aus) (S),S,specialisation,Australia,Electrical Linesworker (Distribution),electrical linesworker distribution,3,34,342,3422,Technicians and Trades Workers,Electrical Linesworker,principal,Australia,False
342211,Electrical Linesworker (Transmission) (Aus) (S),S,specialisation,Australia,Electrical Linesworker (Transmission),electrical linesworker transmission,3,34,342,3422,Technicians and Trades Workers,Electrical Linesworker,principal,Australia,False
342211,Railway Traction Line Worker (S),S,specialisation,Generic,Railway Traction Line Worker,railway traction line worker,3,34,342,3422,Technicians and Trades Workers,Electrical Linesworker,principal,Australia,False
342212,Technical Cable Jointer (P),P,principal,Generic,Technical Cable Jointer,technical cable jointer,3,34,342,3422,Technicians and Trades Workers,Technical Cable Jointer,principal,Generic,True
342311,Business Machine Mechanic (P),P,principal,Generic,Business Machine Mechanic,business machine mechanic,3,34,342,3423,Technicians and Trades Workers,Business Machine Mechanic,principal,Generic,True
342311,Office Equipment Technician (A),A,alternative,Generic,Office Equipment Technician,office equipment technician,3,34,342,3423,Technicians and Trades Workers,Business Machine Mechanic,principal,Generic,False
342311,Office Machine Technician (A),A,alternative,Generic,Office Machine Technician,office machine technician,3,34,342,3423,Technicians and Trades Workers,Business Machine Mechanic,principal,Generic,False
342311,Photocopier Technician (S),S,specialisation,Generic,Photocopier Technician,photocopier technician,3,34,342,3423,Technicians and Trades Workers,Business Machine Mechanic,principal,Generic,False
342312,Communications Operator (P),P,principal,Generic,Communications Operator,communications operator,3,34,342,3423,Technicians and Trades Workers,Communications Operator,principal,Generic,True
342312,Communication Information Systems Sailor (Navy) (S),S,specialisation,Generic,Communication Information Systems Sailor (Navy),communication information systems sailor navy,3,34,342,3423,Technicians and Trades Workers,Communications Operator,principal,Generic,False
342312,Communications and Information Systems Controller (Air Force) (S),S,specialisation,Generic,Communications and Information Systems Controller (Air Force),communications and information systems controller air force,3,34,342,3423,Technicians and Trades Workers,Communications Operator,principal,Generic,False
342312,Operator Specialist Communications (Army) (S),S,specialisation,Generic,Operator Specialist Communications (Army),operator specialist communications army,3,34,342,3423,Technicians and Trades Workers,Communications Operator,principal,Generic,False
342313,Electronic Equipment Trades Worker (P),P,principal,Generic,Electronic Equipment Trades Worker,electronic equipment trades worker,3,34,342,3423,Technicians and Trades Workers,Electronic Equipment Trades Worker,principal,Generic,True
342313,Audiovisual Technician (S),S,specialisation,Generic,Audiovisual Technician,audiovisual technician,3,34,342,3423,Technicians and Trades Workers,Electronic Equipment Trades Worker,principal,Generic,False
342313,Fire Alarm Technician (S),S,specialisation,Generic,Fire Alarm Technician,fire alarm technician,3,34,342,3423,Technicians and Trades Workers,Electronic Equipment Trades Worker,principal,Generic,False
342313,Home Theatre Technician (S),S,specialisation,Generic,Home Theatre Technician,home theatre technician,3,34,342,3423,Technicians and Trades Workers,Electronic Equipment Trades Worker,principal,Generic,False
342313,Security Technician (S),S,specialisation,Generic,Security Technician,security technician,3,34,342,3423,Technicians and Trades Workers,Electronic Equipment Trades Worker,principal,Generic,False
342313,Video Technician (S),S,specialisation,Generic,Video Technician,video technician,3,34,342,3423,Technicians and Trades Workers,Electronic Equipment Trades Worker,principal,Generic,False
342314,Electronic Instrument Trades Worker (General) (P),P,principal,Generic,Electronic Instrument Trades Worker (General),electronic instrument trades worker general,3,34,342,3423,Technicians and Trades Workers,Electronic Instrument Trades Worker (General),principal,Generic,True
342314,Instrument and Control Service Person (A),A,alternative,Generic,Instrument and Control Service Person,instrument and control service person,3,34,342,3423,Technicians and Trades Workers,Electronic Instrument Trades Worker (General),principal,Generic,False
342314,Communication Electronic Technician (Air Force) (S),S,specialisation,Generic,Communication Electronic Technician (Air Force),communication electronic technician air force,3,34,342,3423,Technicians and Trades Workers,Electronic Instrument Trades Worker (General),principal,Generic,False
342314,Electronic Technician (Navy) (S),S,specialisation,Generic,Electronic Technician (Navy),electronic technician navy,3,34,342,3423,Technicians and Trades Workers,Electronic Instrument Trades Worker (General),principal,Generic,False
342315,Electronic Instrument Trades Worker (Special Class) (P),P,principal,Generic,Electronic Instrument Trades Worker (Special Class),electronic instrument trades worker special class,3,34,342,3423,Technicians and Trades Workers,Electronic Instrument Trades Worker (Special Class),principal,Generic,True
342315,Industrial Measurement and Control Technician (A),A,alternative,Generic,Industrial Measurement and Control Technician,industrial measurement and control technician,3,34,342,3423,Technicians and Trades Workers,Electronic Instrument Trades Worker (Special Class),principal,Generic,False
342411,Cabler (Data and Telecommunications) (P),P,principal,Generic,Cabler (Data and Telecommunications),cabler data and telecommunications,3,34,342,3424,Technicians and Trades Workers,Cabler (Data and Telecommunications),principal,Generic,True
342412,Telecommunications Cable Jointer (P),P,principal,Generic,Telecommunications Cable Jointer,telecommunications cable jointer,3,34,342,3424,Technicians and Trades Workers,Telecommunications Cable Jointer,principal,Generic,True
342412,Fibre Optic Cable Splicer (S),S,specialisation,Generic,Fibre Optic Cable Splicer,fibre optic cable splicer,3,34,342,3424,Technicians and Trades Workers,Telecommunications Cable Jointer,principal,Generic,False
342412,Fibre Optics Jointer (S),S,specialisation,Generic,Fibre Optics Jointer,fibre optics jointer,3,34,342,3424,Technicians and Trades Workers,Telecommunications Cable Jointer,principal,Generic,False
342413,Telecommunications Line Mechanic (NZ) (P),P,principal,New Zealand,Telecommunications Line Mechanic,telecommunications line mechanic,3,34,342,3424,Technicians and Trades Workers,Telecommunications Linesworker,principal,Australia,False
342413,Telecommunications Linesworker (Aus) (P),P,principal,Australia,Telecommunications Linesworker,telecommunications linesworker,3,34,342,3424,Technicians and Trades Workers,Telecommunications Linesworker,principal,Australia,True
342413,Operator Bearer Systems (Army) (S),S,specialisation,Generic,Operator Bearer Systems (Army),operator bearer systems army,3,34,342,3424,Technicians and Trades Workers,Telecommunications Linesworker,principal,Australia,False
342414,Telecommunications Technician (P),P,principal,Generic,Telecommunications Technician,telecommunications technician,3,34,342,3424,Technicians and Trades Workers,Telecommunications Technician,principal,Generic,True
342414,Communications Technician (A),A,alternative,Generic,Communications Technician,communications technician,3,34,342,3424,Technicians and Trades Workers,Telecommunications Technician,principal,Generic,False
342414,Technician Telecommunication Systems (Army) (S),S,specialisation,Generic,Technician Telecommunication Systems (Army),technician telecommunication systems army,3,34,342,3424,Technicians and Trades Workers,Telecommunications Technician,principal,Generic,False
351111,Baker (P),P,principal,Generic,Baker,baker,3,35,351,3511,Technicians and Trades Workers,Baker,principal,Generic,True
351111,Doughmaker (S),S,specialisation,Generic,Doughmaker,doughmaker,3,35,351,3511,Technicians and Trades Workers,Baker,principal,Generic,False
351112,Pastrycook (P),P,principal,Generic,Pastrycook,pastrycook,3,35,351,3511,Technicians and Trades Workers,Pastrycook,principal,Generic,True
351112,Cake Decorator (S),S,specialisation,Generic,Cake Decorator,cake decorator,3,35,351,3511,Technicians and Trades Workers,Pastrycook,principal,Generic,False
351211,Butcher or Smallgoods Maker (P),P,principal,Generic,Butcher or Smallgoods Maker,butcher or smallgoods maker,3,35,351,3512,Technicians and Trades Workers,Butcher or Smallgoods Maker,principal,Generic,True
351311,Chef (P),P,principal,Generic,Chef,chef,3,35,351,3513,Technicians and Trades Workers,Chef,principal,Generic,True
351311,Chef de Partie (S),S,specialisation,Generic,Chef de Partie,chef de partie,3,35,351,3513,Technicians and Trades Workers,Chef,principal,Generic,False
351311,Commis Chef (S),S,specialisation,Generic,Commis Chef,commis chef,3,35,351,3513,Technicians and Trades Workers,Chef,principal,Generic,False
351311,Demi Chef (S),S,specialisation,Generic,Demi Chef,demi chef,3,35,351,3513,Technicians and Trades Workers,Chef,principal,Generic,False
351311,Second Chef (S),S,specialisation,Generic,Second Chef,second chef,3,35,351,3513,Technicians and Trades Workers,Chef,principal,Generic,False
351311,Sous Chef (S),S,specialisation,Generic,Sous Chef,sous chef,3,35,351,3513,Technicians and Trades Workers,Chef,principal,Generic,False
351411,Cook (P),P,principal,Generic,Cook,cook,3,35,351,3514,Technicians and Trades Workers,Cook,principal,Generic,True
361111,Dog Handler or Trainer (P),P,principal,Generic,Dog Handler or Trainer,dog handler or trainer,3,36,361,3611,Technicians and Trades Workers,Dog Handler or Trainer,principal,Generic,True
361112,Horse Trainer (P),P,principal,Generic,Horse Trainer,horse trainer,3,36,361,3611,Technicians and Trades Workers,Horse Trainer,principal,Generic,True
361112,Horse Breaker (S),S,specialisation,Generic,Horse Breaker,horse breaker,3,36,361,3611,Technicians and Trades Workers,Horse Trainer,principal,Generic,False
361113,Pet Groomer (P),P,principal,Generic,Pet Groomer,pet groomer,3,36,361,3611,Technicians and Trades Workers,Pet Groomer,principal,Generic,True
361114,Zookeeper (P),P,principal,Generic,Zookeeper,zookeeper,3,36,361,3611,Technicians and Trades Workers,Zookeeper,principal,Generic,True
361114,Aquarist (S),S,specialisation,Generic,Aquarist,aquarist,3,36,361,3611,Technicians and Trades Workers,Zookeeper,principal,Generic,False
361199,Animal Attendants and Trainers nec (P),P,principal,Generic,Animal Attendants and Trainers nec,animal attendants and trainers nec,3,36,361,3611,Technicians and Trades Workers,Animal Attendants and Trainers nec,principal,Generic,True
361199,Crutching Contractor (N),N,nec_category,Generic,Crutching Contractor,crutching contractor,3,36,361,3611,Technicians and Trades Workers,Animal Attendants and Trainers nec,principal,Generic,False
361199,Kennel Hand (N),N,nec_category,Generic,Kennel Hand,kennel hand,3,36,361,3611,Technicians and Trades Workers,Animal Attendants and Trainers nec,principal,Generic,False
361199,Muleser (N),N,nec_category,Generic,Muleser,muleser,3,36,361,3611,Technicians and Trades Workers,Animal Attendants and Trainers nec,principal,Generic,False
361211,Shearer (P),P,principal,Generic,Shearer,shearer,3,36,361,3612,Technicians and Trades Workers,Shearer,principal,Generic,True
361311,Veterinary Nurse (P),P,principal,Generic,Veterinary Nurse,veterinary nurse,3,36,361,3613,Technicians and Trades Workers,Veterinary Nurse,principal,Generic,True
361311,Animal Nurse (A),A,alternative,Generic,Animal Nurse,animal nurse,3,36,361,3613,Technicians and Trades Workers,Veterinary Nurse,principal,Generic,False
361311,Veterinary Assistant (A),A,alternative,Generic,Veterinary Assistant,veterinary assistant,3,36,361,3613,Technicians and Trades Workers,Veterinary Nurse,principal,Generic,False
362111,Florist (P),P,principal,Generic,Florist,florist,3,36,362,3621,Technicians and Trades Workers,Florist,principal,Generic,True
362211,Gardener (General) (P),P,principal,Generic,Gardener (General),gardener general,3,36,362,3622,Technicians and Trades Workers,Gardener (General),principal,Generic,True
362212,Arborist (P),P,principal,Generic,Arborist,arborist,3,36,362,3622,Technicians and Trades Workers,Arborist,principal,Generic,True
362212,Tree Surgeon (A),A,alternative,Generic,Tree Surgeon,tree surgeon,3,36,362,3622,Technicians and Trades Workers,Arborist,principal,Generic,False
362213,Landscape Gardener (P),P,principal,Generic,Landscape Gardener,landscape gardener,3,36,362,3622,Technicians and Trades Workers,Landscape Gardener,principal,Generic,True
362311,Greenkeeper (P),P,principal,Generic,Greenkeeper,greenkeeper,3,36,362,3623,Technicians and Trades Workers,Greenkeeper,principal,Generic,True
362311,Turf Keeper (A),A,alternative,Generic,Turf Keeper,turf keeper,3,36,362,3623,Technicians and Trades Workers,Greenkeeper,principal,Generic,False
362411,Nurseryperson (P),P,principal,Generic,Nurseryperson,nurseryperson,3,36,362,3624,Technicians and Trades Workers,Nurseryperson,principal,Generic,True
362411,Plant Propagator (S),S,specialisation,Generic,Plant Propagator,plant propagator,3,36,362,3624,Technicians and Trades Workers,Nurseryperson,principal,Generic,False
391111,Hairdresser (P),P,principal,Generic,Hairdresser,hairdresser,3,39,391,3911,Technicians and Trades Workers,Hairdresser,principal,Generic,True
391111,Barber (S),S,specialisation,Generic,Barber,barber,3,39,391,3911,Technicians and Trades Workers,Hairdresser,principal,Generic,False
392111,Print Finisher (P),P,principal,Generic,Print Finisher,print finisher,3,39,392,3921,Technicians and Trades Workers,Print Finisher,principal,Generic,True
392111,Mailhouse Operator (Aus) (S),S,specialisation,Australia,Mailhouse Operator,mailhouse operator,3,39,392,3921,Technicians and Trades Workers,Print Finisher,principal,Generic,False
392111,Paper Guillotine Operator (Bookbinding) (S),S,specialisation,Generic,Paper Guillotine Operator (Bookbinding),paper guillotine operator bookbinding,3,39,392,3921,Technicians and Trades Workers,Print Finisher,principal,Generic,False
392112,Screen Printer (P),P,principal,Generic,Screen Printer,screen printer,3,39,392,3921,Technicians and Trades Workers,Screen Printer,principal,Generic,True
392112,Screen Printing Stencil Preparer (S),S,specialisation,Generic,Screen Printing Stencil Preparer,screen printing stencil preparer,3,39,392,3921,Technicians and Trades Workers,Screen Printer,principal,Generic,False
392112,Textiles Printer (S),S,specialisation,Generic,Textiles Printer,textiles printer,3,39,392,3921,Technicians and Trades Workers,Screen Printer,principal,Generic,False
392211,Graphic Pre-press Trades Worker (P),P,principal,Generic,Graphic Pre-press Trades Worker,graphic pre press trades worker,3,39,392,3922,Technicians and Trades Workers,Graphic Pre-press Trades Worker,principal,Generic,True
392211,Desktop Publishing Operator (S),S,specialisation,Generic,Desktop Publishing Operator,desktop publishing operator,3,39,392,3922,Technicians and Trades Workers,Graphic Pre-press Trades Worker,principal,Generic,False
392311,Printing Machinist (P),P,principal,Generic,Printing Machinist,printing machinist,3,39,392,3923,Technicians and Trades Workers,Printing Machinist,principal,Generic,True
392311,Flexographic Printing Machinist (S),S,specialisation,Generic,Flexographic Printing Machinist,flexographic printing machinist,3,39,392,3923,Technicians and Trades Workers,Printing Machinist,principal,Generic,False
392311,Gravure Printing Machinist (S),S,specialisation,Generic,Gravure Printing Machinist,gravure printing machinist,3,39,392,3923,Technicians and Trades Workers,Printing Machinist,principal,Generic,False
392311,Label Printing Machinist (S),S,specialisation,Generic,Label Printing Machinist,label printing machinist,3,39,392,3923,Technicians and Trades Workers,Printing Machinist,principal,Generic,False
392311,Letterpress Printing Machinist (S),S,specialisation,Generic,Letterpress Printing Machinist,letterpress printing machinist,3,39,392,3923,Technicians and Trades Workers,Printing Machinist,principal,Generic,False
392311,Lithographic Printing Machinist (S),S,specialisation,Generic,Lithographic Printing Machinist,lithographic printing machinist,3,39,392,3923,Technicians and Trades Workers,Printing Machinist,principal,Generic,False
392311,Reel Fed Printer (S),S,specialisation,Generic,Reel Fed Printer,reel fed printer,3,39,392,3923,Technicians and Trades Workers,Printing Machinist,principal,Generic,False
392311,Sheet Fed Printer (S),S,specialisation,Generic,Sheet Fed Printer,sheet fed printer,3,39,392,3923,Technicians and Trades Workers,Printing Machinist,principal,Generic,False
392312,Small Offset Printer (P),P,principal,Generic,Small Offset Printer,small offset printer,3,39,392,3923,Technicians and Trades Workers,Small Offset Printer,principal,Generic,True
392312,Instant Printer Operator (A),A,alternative,Generic,Instant Printer Operator,instant printer operator,3,39,392,3923,Technicians and Trades Workers,Small Offset Printer,principal,Generic,False
392312,Digital Printer (S),S,specialisation,Generic,Digital Printer,digital printer,3,39,392,3923,Technicians and Trades Workers,Small Offset Printer,principal,Generic,False
393111,Canvas Goods Fabricator (P),P,principal,Generic,Canvas Goods Fabricator,canvas goods fabricator,3,39,393,3931,Technicians and Trades Workers,Canvas Goods Fabricator,principal,Generic,True
393111,Canvas Goods Maker (A),A,alternative,Generic,Canvas Goods Maker,canvas goods maker,3,39,393,3931,Technicians and Trades Workers,Canvas Goods Fabricator,principal,Generic,False
393112,Leather Goods Maker (P),P,principal,Generic,Leather Goods Maker,leather goods maker,3,39,393,3931,Technicians and Trades Workers,Leather Goods Maker,principal,Generic,True
393112,Saddler (S),S,specialisation,Generic,Saddler,saddler,3,39,393,3931,Technicians and Trades Workers,Leather Goods Maker,principal,Generic,False
393113,Sail Maker (P),P,principal,Generic,Sail Maker,sail maker,3,39,393,3931,Technicians and Trades Workers,Sail Maker,principal,Generic,True
393114,Shoemaker (P),P,principal,Generic,Shoemaker,shoemaker,3,39,393,3931,Technicians and Trades Workers,Shoemaker,principal,Generic,True
393114,Medical Grade Shoemaker (S),S,specialisation,Generic,Medical Grade Shoemaker,medical grade shoemaker,3,39,393,3931,Technicians and Trades Workers,Shoemaker,principal,Generic,False
393114,Shoe Repairer (S),S,specialisation,Generic,Shoe Repairer,shoe repairer,3,39,393,3931,Technicians and Trades Workers,Shoemaker,principal,Generic,False
393211,Apparel Cutter (P),P,principal,Generic,Apparel Cutter,apparel cutter,3,39,393,3932,Technicians and Trades Workers,Apparel Cutter,principal,Generic,True
393212,Clothing Patternmaker (P),P,principal,Generic,Clothing Patternmaker,clothing patternmaker,3,39,393,3932,Technicians and Trades Workers,Clothing Patternmaker,principal,Generic,True
393212,Pattern Grader (Clothing) (S),S,specialisation,Generic,Pattern Grader (Clothing),pattern grader clothing,3,39,393,3932,Technicians and Trades Workers,Clothing Patternmaker,principal,Generic,False
393212,Patternmaker-Grader (S),S,specialisation,Generic,Patternmaker-Grader,patternmaker grader,3,39,393,3932,Technicians and Trades Workers,Clothing Patternmaker,principal,Generic,False
393213,Dressmaker or Tailor (P),P,principal,Generic,Dressmaker or Tailor,dressmaker or tailor,3,39,393,3932,Technicians and Trades Workers,Dressmaker or Tailor,principal,Generic,True
393213,Costume Maker (S),S,specialisation,Generic,Costume Maker,costume maker,3,39,393,3932,Technicians and Trades Workers,Dressmaker or Tailor,principal,Generic,False
393213,Wardrobe Assistant (S),S,specialisation,Generic,Wardrobe Assistant,wardrobe assistant,3,39,393,3932,Technicians and Trades Workers,Dressmaker or Tailor,principal,Generic,False
393213,Wardrobe Coordinator (S),S,specialisation,Generic,Wardrobe Coordinator,wardrobe coordinator,3,39,393,3932,Technicians and Trades Workers,Dressmaker or Tailor,principal,Generic,False
393299,Clothing Trades Workers nec (P),P,principal,Generic,Clothing Trades Workers nec,clothing trades workers nec,3,39,393,3932,Technicians and Trades Workers,Clothing Trades Workers nec,principal,Generic,True
